Start Time,Stop Time,Duration,Type,MP3 File,Transcript File,Transcript,Summary
6694.2,6700.8,6.6,speech,speech_output_segment_496.mp3; speech_output_segment_497.mp3; speech_output_segment_494.mp3; speech_output_segment_493.mp3; speech_output_segment_495.mp3,speech_6697.txt; speech_6698.txt; speech_6694.txt; speech_6695.txt; speech_6696.txt,/ 아 / 안 돼. / 이곳이 펫자마자 / 음 / 자,"- 분류: 안됨
- 제품:
- 회사:"
6700.8,6708.3,7.5,speech,speech_output_segment_499.mp3; speech_output_segment_498.mp3,speech_6700.txt; speech_6704.txt,/ 미국 싱글 차트 1위 영국 싱글 차트 3위 / 가사에 보면 넌 허용심으로 꽉 차있어,"- 분류: 아님
- 제품: 
- 회사:"
6708.3,6716.2,7.9,speech,speech_output_segment_501.mp3; speech_output_segment_500.mp3,speech_6713.txt; speech_6708.txt,"/ 그리고 넌 아마 이 노래가 너에 대한 노래라는 걸 잘 알 거야 / 칼리사임언, you're so vain","- 분류: 아님
- 제품:
- 회사:"
6716.2,6722.1,6.0,speech,speech_output_segment_502.mp3; speech_output_segment_503.mp3,speech_6716.txt; speech_6718.txt,"/ 자, 이 음악 들으면서 / 오늘 배틀 수익 막 캠프 맞춥니다.
  21위 곡이에요.","- 분류: 아님
- 제품:
- 회사:"
6722.1,6728.9,6.8,speech,speech_output_segment_504.mp3; speech_output_segment_506.mp3; speech_output_segment_505.mp3,speech_6725.txt; speech_6722.txt; speech_6727.txt,"/ 다음 주에 계속해 있죠.
  프로듀서 이민선 / 작가 김종옥 / 배순 탁 박소영","- 분류: 아님
- 제품: 
- 회사:"
6728.9,6734.0,5.1,speech,speech_output_segment_509.mp3; speech_output_segment_507.mp3; speech_output_segment_508.mp3,speech_6730.txt; speech_6728.txt; speech_6731.txt,/ 끝 / 배철수입니다. / 함께해 주신 여러분 고맙습니다,"- 분류: 아님
- 제품: 없음
- 회사: 없음"
6734.0,6966.6,232.6,music,music_output_segment_510.mp3,music_6734.txt,"/ Girl's Dream
  That they'd be your partner
  They'd be your partner
  And you're so vain
  You probably think this song is about you
  You're so vain
  I bet you think this song is about you
  Don't you, don't you
  You had me several years ago
  When I was still quite naive
  When you said there would be such a pretty pair
  And that you would never leave
  But you gave away the things you loved
  And one of them was me
  I had some dreams, they were clouds in my coffee
  Clouds in my coffee
  You're so vain
  You probably think this song is about you
  You're so vain
  I bet you think this song is about you
  Don't you, don't you
  Don't you, don't you
  Don't you, don't you
  Don't you, don't you
  I had some dreams, they were clouds in my coffee
  Clouds in my coffee
  You're so vain
  You probably think this song is about you
  You're so vain
  I bet you think this song is about you
  Don't you, don't you
  When I hear you went up to Santa Troja
  And your horse naturally won
  Then you blew your legit up to Nova Scotia
  To see the total eclipse of the sun
  When you're where you should be all the time
  And when you're not, you're with some underworld spy
  Or the wife of a close friend
  Wife of a close friend
  You're so vain
  You probably think this song is about you
  You're so vain
  I bet you think this song is about you
  Don't you, don't you
  You're so vain
  You probably think this song is about you
  You're so vain
  I bet you think this song is about you","- 분류: 아님
- 제품: 
- 회사:"
6966.6,6976.9,10.3,speech; music,music_output_segment_511.mp3; speech_output_segment_512.mp3,speech_6975.txt; music_6966.txt,/  / 안녕하세요 가수 크러시입니다,"- 분류: 아님
- 제품: 
- 회사:"
6976.9,6991.7,14.8,speech,speech_output_segment_513.mp3,speech_6976.txt,"/ 얼마 전 고인이 된 팝 음악의 거장
  코인 씨 존스는 생전에 음악에 관해서 이런 조언을 들었다고 합니다
  코인 씨, 니 음악은 인간으로써 너보다 더 작지도 크지도 않단다","- 분류: 아님
- 제품:
- 회사:"
6991.7,6998.4,6.7,speech,speech_output_segment_514.mp3,speech_6991.txt,/ 결국은 내가 가지고 있는 인간성만큼 음악이 나온다는 말에 깊은 감명을 받았습니다.,"- 분류: 아님
- 제품: 없음
- 회사: 없음"
6998.4,7006.3,7.9,speech,speech_output_segment_515.mp3,speech_6998.txt,"/ 더 많은 사람들이 공감하는 좋은 음악을 만들겠다는 생각 이전에
  좋은 사람이 되고 싶은 이유입니다.","- 분류: 아님
- 제품:
- 회사:"
7006.3,7024.8,18.5,speech; music,speech_output_segment_517.mp3; music_output_segment_516.mp3,music_7006.txt; speech_7020.txt,/  / 이 캠페인은 함께 쓰는 AI 한컴과 함께합니다.,"- 분류: 아님
- 제품:
- 회사: 한컴"
7024.8,7030.7,5.9,speech,speech_output_segment_518.mp3,speech_7024.txt,/ 지금 시각은 7시 57분입니다.,"- 분류: 아님
- 제품: 
- 회사:"
7030.7,7033.6,2.9,music,music_output_segment_519.mp3,music_7030.txt,/ 스마트 라디오 미니,"- 분류: 광고
- 제품: 스마트 라디오 미니
- 회사: 없음 (회사 이름이 제공되지 않음)"
7033.6,7045.3,11.7,speech,speech_output_segment_520.mp3,speech_7033.txt,"/ 3년 무사고인 안전운전자들이라면 주목!
  현대의상 하이카 운전자 보험으로 최대 23%까지 할인 받으세요. 가입시 유의사항을 확인하세요.","- 분류: 광고
- 제품: 하이카 운전자 보험
- 회사: 현대"
7045.3,7059.8,14.5,music,music_output_segment_521.mp3,music_7045.txt,"/ 모든 인쇄 가능한
  성원의 듀피아
  온라인 줌은 간편한
  성원의 듀피아
  누구든지 어디서나 쉽고 빠르게
  인쇄의 유토피아
  성원의 듀피아","- 분류: 광고
- 제품: 듀피아
- 회사: 성원"
7059.8,7063.6,3.8,speech,speech_output_segment_522.mp3,speech_7059.txt,/ 주문도 역시 성원 에드피아 국민 인쇄,"- 분류: 광고
- 제품: 국민 인쇄
- 회사: 성원 에드피아"
7063.6,7084.8,21.2,music,music_output_segment_523.mp3,music_7063.txt,/ 워네드 피아,"- 분류: 안됨
- 제품:
- 회사:"
7084.8,7104.2,19.4,speech,speech_output_segment_524.mp3,speech_7084.txt,"/ 보관관리자님,
  직원 건강관리 어떻게 하고 계세요?
  다운로드 한 번으로
  순쉬운 건강 데이터 관리부터
  포인트 시스템을 통한
  간편한 인센티브까지
  한 번에 다 해주는
  헬피로 관리하죠
  앱 하나로 그게 다 된다고요?
  그럼요!
  이제 건강 캠페인은
  헬피와 함께하세요!","- 분류: 광고
- 제품: 헬피
- 회사: 헬피"
7104.2,7121.8,17.7,speech; music,music_output_segment_525.mp3; speech_output_segment_526.mp3,speech_7118.txt; music_7104.txt,"/ 헬피 / 매일 아침 10시, 새롭게 선보이는 신상...","- 분류: 광고
- 제품: 헬피
- 회사: 헬피"
7121.8,7147.8,26.0,music,music_output_segment_527.mp3,music_7121.txt,"/ 1.
  알고 계신가요?","- 분류: 안됨
- 제품:
- 회사:"
7147.8,7164.8,17.0,speech,speech_output_segment_528.mp3,speech_7147.txt,"/ RSV는 독감 바이러스만큼 전염성이 강한 급성 호흡계 감염 바이러스로
  영요하나 60세 이상 성인에서 감염시
  패렴 등 심각한 합병증으로 이어질 수 있습니다.
  주로 독감 바이러스와 비슷한 시기에 발생하는 RSV
  자세한 내용은 의사와 상담하세요.
  이 광고는 RSV 질환 인식 캠페인입니다.","- 분류: 광고
- 제품: RSV 질환 인식 캠페인
- 회사: 없음"
7164.8,7180.6,15.7,speech; music,speech_output_segment_530.mp3; music_output_segment_529.mp3,music_7164.txt; speech_7176.txt,/  / 레이노 선팅하면 타선율이 무료 교체. 레이노만의 선팅.,"- 분류: 광고
- 제품: 레이노 선팅
- 회사: 레이노"
7180.6,7184.6,4.0,music,music_output_segment_531.mp3,music_7180.txt,/ 특과,"- 분류: 안됨
- 제품:
- 회사:"
7184.58,7204.96,20.38000000000011,music,music_output_segment_532.mp3,music_7184.txt,,"- 분류: 안됨
- 제품:
- 회사:"
